SIGN_ID,IMAGE_NO,latitude,longitude,LOCATION,LANGUAGE,COMMUNICATIVE_ROLE,MATERIALITY,CONTEXT_FRAME,YELP,NOTES,CLOSED
SIGN_900,IMG_3359,37.763561,-122.42147,Valencia,English,Instructions,Professionally_Printed,External,2,,FALSE
SIGN_901,IMG_3362,37.763486,-122.421555,Valencia,English,Establishment_Name,Permanent,Gallery_Museum,2,,FALSE
SIGN_902,IMG_3363,37.7632,-122.421515,Valencia,English,Trademark,Permanent,Business ,2,,FALSE
SIGN_903,IMG_3364,37.7632,-122.421515,Valencia,English,Establishment_Name,Permanent,Shop,0,?? Adult store? Established?,FALSE
SIGN_904,IMG_3365,37.762797,-122.421454,Valencia,English,Establishment_Name,Permanent,Shop,1,,FALSE
SIGN_905,IMG_3367,37.762849,-122.422005,Valencia,English,Establishment_Name,Permanent,External,0,,FALSE
SIGN_906,IMG_3371,37.762797,-122.421454,Valencia,English,Establishment_Name,Permanent,Shop,1,,FALSE
SIGN_907,IMG_3373,37.762535,-122.42145,Valencia,English,Establishment_Name,Permanent,Nightclub,1,,FALSE
SIGN_908,IMG_3373,37.762535,-122.42145,Valencia,English,Establishment_Description,Permanent,Nightclub,1,,FALSE
SIGN_909,IMG_3375,37.762294,-122.421497,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_910,IMG_3375,37.762294,-122.421497,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_911,IMG_3375,37.762294,-122.421497,Valencia,English,Establishment_Description,Permanent,Restaurant,2,,FALSE
SIGN_912,IMG_3377,37.76235,-122.421515,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_913,IMG_3378,37.762294,-122.421497,Valencia,Eng_Span,Establishment_Name,Permanent,Hotel,2,"Hotel Tropica -- 'correct' Spanish is El Hotel TROPICO, not Tropica",FALSE
SIGN_914,IMG_3379,37.762223,-122.421511,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_915,IMG_3380,37.762082,-122.421441,Valencia,English,Establishment_Description,Professionally_Printed,Gym_Fitness_Studio,0,,FALSE
SIGN_916,IMG_3381,37.761895,-122.421917,Valencia,English,Establishment_Name,Permanent,Restaurant,2,*Closed,TRUE
SIGN_917,IMG_3382,37.761993,-122.421923,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_918,IMG_3385,37.761839,-122.421482,Valencia,Spanish,Establishment_Name,Permanent,Restaurant,1,,FALSE
SIGN_919,IMG_3386,37.761829,-122.421946,Valencia,English,Establishment_Name,Permanent,Beauty_Hair_Salon,0,,FALSE
SIGN_920,IMG_3387,37.761368,-122.421864,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_921,IMG_3389,37.761157,-122.421244,Valencia,English,Establishment_Name,Permanent,Hardware,2,,FALSE
SIGN_922,IMG_3390,37.761368,-122.421864,Valencia,English,Establishment_Name,Professionally_Printed,Clothing,4,,FALSE
SIGN_923,IMG_3395,37.76131,-122.421827,Valencia,English,Establishment_Name,Professionally_Printed,Institution,0,,FALSE
SIGN_924,IMG_3397,37.761231,-122.42185,Valencia,English,Establishment_Name,Professionally_Printed,Clothing,3,,FALSE
SIGN_925,IMG_3397,37.761231,-122.42185,Valencia,English,Establishment_Name,Permanent,Clothing,3,,FALSE
SIGN_926,IMG_3401,37.760985,-122.421696,Valencia,English,Graffiti,Hand_Written,Commentary,0,Fuck Condos?,FALSE
SIGN_927,IMG_3402,37.761031,-122.421785,Valencia,English,Establishment_Name,Permanent,Specialty_Foods ,2,,FALSE
SIGN_928,IMG_3404,37.76114,-122.421884,Valencia,English,Establishment_Description,Hand_Written,Specialty_Foods ,2,Cheese Puns,FALSE
SIGN_929,IMG_3405,37.76114,-122.421884,Valencia,English,Information,Professionally_Printed,Specialty_Foods ,0,,FALSE
SIGN_930,IMG_3406,37.760923,-122.421871,Valencia,English,Establishment_Name,Permanent,Bar,3,*Closed forever!,TRUE
SIGN_931,IMG_3408,37.760932,-122.421772,Valencia,English,Establishment_Description,Permanent,Bakery,2,,FALSE
SIGN_932,IMG_3408,37.760932,-122.421772,Valencia,English,Information,Professionally_Printed,External,2,,FALSE
SIGN_933,IMG_3416,37.760565,-122.421188,Valencia,English,Establishment_Name,Permanent,Bar,2,,FALSE
SIGN_934,IMG_3418,37.760753,-122.421787,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_935,IMG_3419,37.760753,-122.421787,Valencia,English,Establishment_Name,Permanent,Restaurant,2,,FALSE
SIGN_936,IMG_3419,37.760753,-122.421787,Valencia,English,Information,Permanent,External,0,,FALSE
SIGN_937,IMG_3419,37.760753,-122.421787,Valencia,English,Establishment_Name,Permanent,Shop,2,,FALSE
SIGN_938,IMG_3419,37.760753,-122.421787,Valencia,English,Establishment_Description,Hand_Written,Shop,2,,FALSE
SIGN_939,IMG_3420,37.760565,-122.421188,Valencia,English,Establishment_Name,Permanent,Bar,2,,FALSE
SIGN_940,IMG_3421,37.760619,-122.421734,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,,FALSE
SIGN_941,IMG_3421,37.760619,-122.421734,Valencia,English,Establishment_Description,Hand_Written,Shop,3,,FALSE
SIGN_942,IMG_3423,37.760619,-122.421734,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_943,IMG_3425,37.760447,-122.42149,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_944,IMG_3426,37.760447,-122.42149,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_945,IMG_3426,37.760447,-122.42149,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_946,IMG_3427,37.760304,-122.421826,Valencia,English,Slogan,Home_Printed,Shop,2,SHOTS SHOTS SHOTS (of wheatgrass),FALSE
SIGN_947,IMG_3427,37.760304,-122.421826,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_948,IMG_3429,37.760276,-122.421212,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,1,*Ali Baba's Cave,FALSE
SIGN_949,IMG_3429,37.760276,-122.421212,Valencia,English,Establishment_Name,Professionally_Printed,Bar,2,*Ecetera Wine Bar,FALSE
SIGN_950,IMG_3429,37.760276,-122.421212,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,*Schauplatz,FALSE
SIGN_951,IMG_3431,37.759965,-122.421814,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,*Rhea's Cafe,FALSE
SIGN_952,IMG_3432,37.759832,-122.421118,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,*Valencia's Pizza & Pasta,FALSE
SIGN_953,IMG_3433,37.75625,-122.421169,Valencia,English,Graffiti,Hand_Written,External,0,Graffiti with Kahlo and Disney Mission,FALSE
SIGN_954,IMG_3434,37.757088,-122.420978,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,*DOSA on Valencia,FALSE
SIGN_955,IMG_3434,37.757088,-122.420978,Valencia,English,Establishment_Name,Professionally_Printed,Supermarket,3,*Valencia Whole Foods,FALSE
SIGN_956,IMG_3434,37.757088,-122.420978,Valencia,English,Establishment_Name,Professionally_Printed,Supermarket,3,*Valencia Whole Foods,FALSE
SIGN_957,IMG_3435,37.75704,-122.421431,Valencia,English,Establishment_Name,Professionally_Printed,Institution,0,*Artists Television Access,FALSE
SIGN_958,IMG_3436,37.757243,-122.421007,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,"*Herbivore, also closed forever",TRUE
SIGN_959,IMG_3437,37.75704,-122.421431,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,*Afterlife Boutique,FALSE
SIGN_960,IMG_3437,37.75704,-122.421431,Valencia,English,Information,Permanent,External,0,*street sign,FALSE
SIGN_961,IMG_3437,37.75704,-122.421431,Valencia,Eng_Span,Establishment_Name,Professionally_Printed,Restaurant,2,*lolo,FALSE
SIGN_962,IMG_3439,37.757243,-122.421007,Valencia,English,Establishment_Description,Hand_Written,Restaurant,2,"*Herbivore, also closed forever",TRUE
SIGN_963,IMG_3440,37.757203,-122.420986,Valencia,English,Establishment_Description,Hand_Written,Shop,1,ECO FRIENDLY LAUNDRY MAT,FALSE
SIGN_964,IMG_3442,37.757171,-122.421386,Valencia,English,Advertisement,Professionally_Printed,External,0,*CCA.EDU advertisement,FALSE
SIGN_965,IMG_3445,37.757171,-122.421386,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,Afterlife Boutique,FALSE
SIGN_966,IMG_3445,37.757171,-122.421386,Valencia,English,Advertisement,Professionally_Printed,Shop,2,"*afterlife Boutique, jean advertisement sticker",FALSE
SIGN_967,IMG_3448,37.757327,-122.421419,Valencia,English,Establishment_Name,Professionally_Printed,Specialty_Foods ,1,*Unsure what these are as distant business in the picture eventually show up in alter pics.,FALSE
SIGN_968,IMG_3448,37.757327,-122.421419,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_969,IMG_3451,37.757385,-122.421403,Valencia,English,Establishment_Name,Professionally_Printed,Shop,0,Psychic Horizons!!!! ,FALSE
SIGN_970,IMG_3451,37.757385,-122.421403,Valencia,English,Establishment_Description,Home_Printed,Shop,0,Tuesday Night Meditation,FALSE
SIGN_971,IMG_3452,37.757553,-122.421443,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,CHROME,FALSE
SIGN_972,IMG_3452,37.757553,-122.421443,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,*Other Chrome Sign?,FALSE
SIGN_973,IMG_3452,37.757553,-122.421443,Valencia,English,Establishment_Name,Hand_Written,Restaurant,1,"*Creek Cafe, closed",TRUE
SIGN_974,IMG_3454,37.757441,-122.421421,Valencia,English,Information,Hand_Written,Restaurant,1,"Emphasis Quotes ""Staff Wanted""",FALSE
SIGN_975,IMG_3455,37.757553,-122.421443,Valencia,English,Advertisement,Home_Printed,Shop,3,"""More Riding, Less Emails""",FALSE
SIGN_976,IMG_3455,37.757553,-122.421443,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,*More chrome signs?,FALSE
SIGN_977,IMG_3456,37.757525,-122.421497,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,*Azalea,FALSE
SIGN_978,IMG_3456,37.757525,-122.421497,Valencia,English,Establishment_Description,Hand_Written,Shop,3,"*""Check us out online""",FALSE
SIGN_979,IMG_3457,37.75773,-122.420973,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,1,*Xanath's ice cream,FALSE
SIGN_980,IMG_3457,37.75773,-122.420973,Valencia,English,Establishment_Description,Home_Printed,Cafe,1,*Xanath's ice cream,FALSE
SIGN_981,IMG_3457,37.75773,-122.420973,Valencia,English,Information,Permanent,Cafe,1,*Open neon sign?,FALSE
SIGN_982,IMG_3459,37.757839,-122.421492,Valencia,English,Information,Professionally_Printed,External,0,*Info on community services,FALSE
SIGN_983,IMG_3459,37.757839,-122.421492,Valencia,English,Information,Professionally_Printed,External,0,*other banner infos,FALSE
SIGN_984,IMG_3461,37.758114,-122.420933,Valencia,English,Establishment_Name,Professionally_Printed,Auto_Mechanic,0,*Consumers Auto Body Repair,FALSE
SIGN_985,IMG_3461,37.758114,-122.420933,Valencia,English,Establishment_Name,Professionally_Printed,Auto_Mechanic,0,*Consumers Auto Body Repair,FALSE
SIGN_986,IMG_3464,37.758351,-122.420958,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,Currents (closed),TRUE
SIGN_987,IMG_3464,37.758351,-122.420958,Valencia,English,Establishment_Name,Professionally_Printed,Shop,0,"*If referring to Henry Scrhrumpf's flower shop, it's closed and info to be found",TRUE
SIGN_988,IMG_3464,37.758351,-122.420958,Valencia,Spanish,Establishment_Name,Professionally_Printed,Bar,1,La Rondalla: Band of street musicians,TRUE
SIGN_989,IMG_3466,37.757914,-122.421498,Valencia,English,Establishment_Name,Professionally_Printed,Gallery_Museum,3,Back to the Picture,FALSE
SIGN_990,IMG_3466,37.757914,-122.421498,Valencia,English,Establishment_Description,Professionally_Printed,Gallery_Museum,3,,FALSE
SIGN_991,IMG_3466,37.757914,-122.421498,Valencia,English,Information,Home_Printed,Gallery_Museum,3,,FALSE
SIGN_992,IMG_3467,37.758052,-122.421264,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,2,*Tokyo Futon & Tea,FALSE
SIGN_993,IMG_3467,37.758052,-122.421264,Valencia,English,Information,Permanent,External,0,*No Parking,FALSE
SIGN_994,IMG_3469,37.758052,-122.421264,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,2,*Tokyo Futon & Tea,FALSE
SIGN_995,IMG_3469,37.758052,-122.421264,Valencia,English,Information,Home_Printed,Cafe,2,*Chair price,FALSE
SIGN_996,IMG_3470,37.758118,-122.421271,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,1,*Javalencia Cafe,FALSE
SIGN_997,IMG_3472,37.758185,-122.421506,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,Bike shop,TRUE
SIGN_998,IMG_3472,37.758185,-122.421506,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,Bike shop (closed),TRUE
SIGN_999,IMG_3472,37.758185,-122.421506,Valencia,English,Information,Home_Printed,Shop,2,Sale sign,FALSE
SIGN_1000,IMG_3475,37.758351,-122.420958,Valencia,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,La Rondalla: Band of street musicians,TRUE
SIGN_1001,IMG_3476,37.758397,-122.421543,Valencia,English,Information,Home_Printed,Shop,0,"Not sure what shop is, but says ""RETRO FIT""",FALSE
SIGN_1002,IMG_3476,37.758397,-122.421543,Valencia,English,Establishment_Name,Professionally_Printed,Business ,1,Dog Eared Books ,FALSE
SIGN_1003,IMG_3481,37.758497,-122.421287,Valencia,English,Information,Professionally_Printed,External,0,Brown & Co. construction banner info?,FALSE
SIGN_1004,IMG_3482,37.758803,-122.416347,Valencia,English,Establishment_Name,Professionally_Printed,Business ,1,Golden Eagle Market,FALSE
SIGN_1005,IMG_3482,37.758803,-122.416347,Valencia,English,Establishment_Description,Hand_Written,Business ,1,,FALSE
SIGN_1006,IMG_3483,37.758351,-122.420958,Valencia,English,Information,Hand_Written,Business ,1,"""Christmas"" writing",FALSE
SIGN_1007,IMG_3488,37.758793,-122.421599,Valencia,English,Establishment_Description,Home_Printed,Business ,2,Custom and Vintage Eye Wear,FALSE
SIGN_1008,IMG_3487,37.758793,-122.421599,Valencia,English,Establishment_Description,Professionally_Printed,Restaurant,2,"""Authentic Ethiopian Food""",FALSE
SIGN_1009,IMG_3489,37.758942,-122.421032,Valencia,English,Establishment_Name,Professionally_Printed,Business ,2,Shoe Biz (shoe store),FALSE
SIGN_1010,IMG_3489,37.758942,-122.421032,Valencia,Spanish,Establishment_Description,Professionally_Printed,Institution,0,Iglesia Maranatha,FALSE
SIGN_1011,IMG_3489,37.758942,-122.421032,Valencia,English,Establishment_Name,Professionally_Printed,Gallery_Museum,2,Little Paper Planes,FALSE
SIGN_1012,IMG_3490,37.758893,-122.421703,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,Ethiopian Cafe,FALSE
SIGN_1013,IMG_3491,37.758985,-122.42135,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,1,Borderlands Cafe,FALSE
SIGN_1014,IMG_3492,37.758985,-122.421677,Valencia,English,Establishment_Name,Home_Printed,Shop,2,Borderlands Books,FALSE
SIGN_1015,IMG_3493,37.759309,-122.421061,Valencia,English,Establishment_Name,Professionally_Printed,Bar,1,Amnesia Beer & Music Hall,FALSE
SIGN_1016,IMG_3494,37.759632,-122.421109,Valencia,English,Establishment_Name,Professionally_Printed,Business ,0,*Santora Supply,FALSE
SIGN_1017,IMG_3494,37.759632,-122.421109,Valencia,English,Establishment_Name,Professionally_Printed,Business ,0,*Santora Supply,FALSE
SIGN_1018,IMG_3495,37.759382,-122.42137,Valencia,English,Information,Hand_Written,Restaurant,3,Range restaurant info,FALSE
SIGN_1019,IMG_3497,37.759411,-122.421694,Valencia,English,Information,Hand_Written,Restaurant,3,More Range restaurant info on drinks,FALSE
SIGN_1020,IMG_3499,37.759411,-122.421694,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,3,Range/Happy Moose Juice sign,FALSE
SIGN_1021,IMG_3501,37.759499,-122.421488,Valencia,English,Establishment_Name,Professionally_Printed,Gallery_Museum,2,city art gallery,FALSE
SIGN_1022,IMG_3502,37.75955,-122.421689,Valencia,English,Establishment_Name,Professionally_Printed,Business ,2,826 valencia pirate supply store,FALSE
SIGN_1023,IMG_3504,37.75955,-122.421689,Valencia,English,Information,Home_Printed,External,0,There's a lot of different signs in this picture,FALSE
SIGN_1024,IMG_3505,37.75955,-122.421689,Valencia,English,Information,Home_Printed,External,0,Nature's Hootest Quadrangles; Lard; Planks; No Parrots?,FALSE
SIGN_1025,IMG_3506,37.759832,-122.421118,Valencia,English,Information,Home_Printed,External,0,,FALSE
SIGN_1026,IMG_3506,37.759832,-122.421118,Valencia,English,Information,Home_Printed,External,0,,FALSE
SIGN_1027,IMG_3506,37.759832,-122.421118,Valencia,English,Information,Home_Printed,External,0,,FALSE
SIGN_1028,IMG_3508,37.759999,-122.421283,Valencia,English,Establishment_Name,Professionally_Printed,Bar,2,The Phoenix Bar & Irish Gathering House,FALSE
SIGN_1029,IMG_3508,37.759999,-122.421283,Valencia,English,Establishment_Name,Professionally_Printed,Restaurant,2,Burger Joint,FALSE
SIGN_1030,IMG_3509,37.759799,-122.421662,Valencia,English,Establishment_Name,Professionally_Printed,Shop,2,Gingko Home Furnishings,FALSE
SIGN_1031,IMG_3509,37.759799,-122.421662,Valencia,English,Establishment_Name,Professionally_Printed,Shop,3,Aggregate Supply (woman clothing store),FALSE
SIGN_1032,IMG_3511,37.759965,-122.421814,Valencia,English,Establishment_Name,Professionally_Printed,Cafe,2,Rhea's Cafe,FALSE
